match_id,event_type,iso_time,elapsed_sec,loop_seq,strategy_a,strategy_b,score_a,score_b,leader,factory_owner,detail
default_vs_attack_20260525_111809_r1m1,MATCH_START,2026-05-25T03:21:29+00:00,0.0,0,default,attack,0,0,TIE,NEUTRAL,match started
default_vs_attack_20260525_111809_r1m1,LEAD_CHANGE,2026-05-25T03:26:10+00:00,281.0,9,default,attack,1232,6320,B,NEUTRAL,B overtakes A (+5088)
default_vs_attack_20260525_111809_r1m1,LEAD_CHANGE,2026-05-25T03:26:41+00:00,312.0,10,default,attack,13936,10090,A,NEUTRAL,A overtakes B (+3846)
default_vs_attack_20260525_111809_r1m1,LEAD_CHANGE,2026-05-25T03:27:12+00:00,343.0,11,default,attack,15300,15570,B,NEUTRAL,B overtakes A (+270)
default_vs_attack_20260525_111809_r1m1,LEAD_CHANGE,2026-05-25T03:29:16+00:00,467.0,15,default,attack,20800,20320,A,NEUTRAL,A overtakes B (+480)
default_vs_attack_20260525_111809_r1m1,LEAD_CHANGE,2026-05-25T03:30:19+00:00,530.0,17,default,attack,21914,21960,B,NEUTRAL,B overtakes A (+46)
default_vs_attack_20260525_111809_r1m1,LEAD_CHANGE,2026-05-25T03:31:21+00:00,592.0,19,default,attack,24180,23820,A,NEUTRAL,A overtakes B (+360)
default_vs_attack_20260525_111809_r1m1,FACTORY_CAPTURE,2026-05-25T03:37:36+00:00,967.0,31,default,attack,46326,26235,A,B,Factory: neutral -> B
default_vs_attack_20260525_111809_r1m1,FACTORY_CAPTURE,2026-05-25T03:43:20+00:00,1311.0,42,default,attack,51953,48915,A,A,Factory: b -> A
default_vs_attack_20260525_111809_r1m1,LEAD_CHANGE,2026-05-25T03:44:54+00:00,1405.0,45,default,attack,51626,54064,B,A,B overtakes A (+2438)
default_vs_attack_20260525_111809_r1m1,FACTORY_CAPTURE,2026-05-25T03:44:54+00:00,1405.0,45,default,attack,51626,54064,B,A,Factory: neutral -> A
default_vs_attack_20260525_111809_r1m1,FACTORY_CAPTURE,2026-05-25T03:47:30+00:00,1561.0,50,default,attack,59872,61502,B,B,Factory: a -> B
default_vs_attack_20260525_111809_r1m1,FACTORY_CAPTURE,2026-05-25T03:53:44+00:00,1935.0,62,default,attack,76140,80701,B,A,Factory: b -> A
default_vs_attack_20260525_111809_r1m1,LEAD_CHANGE,2026-05-25T03:57:54+00:00,2185.0,70,default,attack,89149,82712,A,A,A overtakes B (+6437)
default_vs_attack_20260525_111809_r1m1,FACTORY_CAPTURE,2026-05-25T04:01:01+00:00,2372.0,76,default,attack,97322,88023,A,B,Factory: a -> B
default_vs_attack_20260525_111809_r1m1,FACTORY_CAPTURE,2026-05-25T04:04:40+00:00,2591.0,83,default,attack,110302,101319,A,A,Factory: b -> A
default_vs_attack_20260525_111809_r1m1,FACTORY_CAPTURE,2026-05-25T04:08:49+00:00,2840.0,91,default,attack,117818,111028,A,B,Factory: a -> B
default_vs_attack_20260525_111809_r1m1,FACTORY_CAPTURE,2026-05-25T04:12:28+00:00,3059.0,98,default,attack,132418,119585,A,A,Factory: b -> A
default_vs_attack_20260525_111809_r1m1,FACTORY_CAPTURE,2026-05-25T04:17:10+00:00,3341.0,107,default,attack,140971,129055,A,B,Factory: a -> B
default_vs_attack_20260525_111809_r1m1,MATCH_END,2026-05-25T04:21:28+00:00,3590.0,115,default,attack,143327,140086,A,B,winner=A +3241
default_vs_attack_20260525_111809_r1m2,MATCH_START,2026-05-25T04:25:14+00:00,0.0,0,default,attack,0,0,TIE,NEUTRAL,match started
default_vs_attack_20260525_111809_r1m2,LEAD_CHANGE,2026-05-25T04:33:34+00:00,499.0,14,default,attack,5838,40132,B,NEUTRAL,B overtakes A (+34294)
default_vs_attack_20260525_111809_r1m2,FACTORY_CAPTURE,2026-05-25T04:42:17+00:00,1023.0,28,default,attack,9384,78908,B,B,Factory: neutral -> B
default_vs_attack_20260525_111809_r1m2,FACTORY_CAPTURE,2026-05-25T04:45:57+00:00,1243.0,35,default,attack,17776,94150,B,A,Factory: b -> A
default_vs_attack_20260525_111809_r1m2,FACTORY_CAPTURE,2026-05-25T04:52:12+00:00,1618.0,47,default,attack,29918,110288,B,B,Factory: a -> B
default_vs_attack_20260525_111809_r1m2,FACTORY_CAPTURE,2026-05-25T04:56:22+00:00,1867.0,55,default,attack,40221,120727,B,A,Factory: b -> A
default_vs_attack_20260525_111809_r1m2,FACTORY_CAPTURE,2026-05-25T05:01:04+00:00,2150.0,64,default,attack,51336,129280,B,B,Factory: a -> B
default_vs_attack_20260525_111809_r1m2,FACTORY_CAPTURE,2026-05-25T05:05:16+00:00,2402.0,72,default,attack,66247,142832,B,A,Factory: b -> A
default_vs_attack_20260525_111809_r1m2,FACTORY_CAPTURE,2026-05-25T05:11:01+00:00,2747.0,83,default,attack,76561,159444,B,B,Factory: a -> B
default_vs_attack_20260525_111809_r1m2,FACTORY_CAPTURE,2026-05-25T05:17:16+00:00,3122.0,95,default,attack,94016,180152,B,A,Factory: b -> A
default_vs_attack_20260525_111809_r1m2,FACTORY_CAPTURE,2026-05-25T05:24:02+00:00,3528.0,108,default,attack,108116,200447,B,B,Factory: a -> B
default_vs_attack_20260525_111809_r1m2,MATCH_END,2026-05-25T05:25:14+00:00,3590.0,110,default,attack,109964,204043,B,B,winner=B +94079
default_vs_attack_20260525_111809_r2m1,MATCH_START,2026-05-25T05:28:52+00:00,0.0,0,default,attack,0,0,TIE,NEUTRAL,match started
default_vs_attack_20260525_111809_r2m1,LEAD_CHANGE,2026-05-25T05:32:30+00:00,218.0,7,default,attack,7376,0,A,NEUTRAL,A overtakes B (+7376)
default_vs_attack_20260525_111809_r2m1,LEAD_CHANGE,2026-05-25T05:33:33+00:00,281.0,9,default,attack,12474,13240,B,NEUTRAL,B overtakes A (+766)
default_vs_attack_20260525_111809_r2m1,LEAD_CHANGE,2026-05-25T05:40:49+00:00,717.0,23,default,attack,29133,28587,A,NEUTRAL,A overtakes B (+546)
default_vs_attack_20260525_111809_r2m1,LEAD_CHANGE,2026-05-25T05:41:20+00:00,748.0,24,default,attack,25467,27071,B,NEUTRAL,B overtakes A (+1604)
default_vs_attack_20260525_111809_r2m1,FACTORY_CAPTURE,2026-05-25T05:42:54+00:00,842.0,27,default,attack,28959,30503,B,A,Factory: neutral -> A
default_vs_attack_20260525_111809_r2m1,LEAD_CHANGE,2026-05-25T05:44:59+00:00,966.0,31,default,attack,42486,33406,A,A,A overtakes B (+9080)
default_vs_attack_20260525_111809_r2m1,FACTORY_CAPTURE,2026-05-25T05:57:27+00:00,1715.0,55,default,attack,83203,55886,A,B,Factory: a -> B
default_vs_attack_20260525_111809_r2m1,FACTORY_CAPTURE,2026-05-25T06:01:37+00:00,1965.0,63,default,attack,90531,67388,A,A,Factory: b -> A
default_vs_attack_20260525_111809_r2m1,FACTORY_CAPTURE,2026-05-25T06:07:54+00:00,2342.0,75,default,attack,109910,76487,A,B,Factory: a -> B
default_vs_attack_20260525_111809_r2m1,FACTORY_CAPTURE,2026-05-25T06:11:01+00:00,2529.0,81,default,attack,117709,85612,A,A,Factory: b -> A
default_vs_attack_20260525_111809_r2m1,FACTORY_CAPTURE,2026-05-25T06:16:45+00:00,2873.0,92,default,attack,134044,98051,A,B,Factory: a -> B
default_vs_attack_20260525_111809_r2m1,LEAD_CHANGE,2026-05-25T06:28:44+00:00,3592.0,115,default,attack,146148,149372,B,B,B overtakes A (+3224)
default_vs_attack_20260525_111809_r2m1,MATCH_END,2026-05-25T06:28:51+00:00,3592.0,115,default,attack,146148,149372,B,B,winner=B +3224
default_vs_attack_20260525_111809_r2m2,MATCH_START,2026-05-25T06:33:40+00:00,0.0,0,default,attack,0,0,TIE,NEUTRAL,match started
default_vs_attack_20260525_111809_r2m2,LEAD_CHANGE,2026-05-25T06:37:21+00:00,221.0,7,default,attack,3010,0,A,NEUTRAL,A overtakes B (+3010)
default_vs_attack_20260525_111809_r2m2,LEAD_CHANGE,2026-05-25T06:44:13+00:00,633.0,20,default,attack,22748,22816,B,NEUTRAL,B overtakes A (+68)
default_vs_attack_20260525_111809_r2m2,LEAD_CHANGE,2026-05-25T06:44:44+00:00,664.0,21,default,attack,23083,20344,A,NEUTRAL,A overtakes B (+2739)
default_vs_attack_20260525_111809_r2m2,LEAD_CHANGE,2026-05-25T06:46:18+00:00,758.0,24,default,attack,26155,26983,B,NEUTRAL,B overtakes A (+828)
default_vs_attack_20260525_111809_r2m2,FACTORY_CAPTURE,2026-05-25T06:47:51+00:00,851.0,27,default,attack,29981,31495,B,A,Factory: neutral -> A
default_vs_attack_20260525_111809_r2m2,LEAD_CHANGE,2026-05-25T06:49:56+00:00,976.0,31,default,attack,41617,34796,A,A,A overtakes B (+6821)
default_vs_attack_20260525_111809_r2m2,FACTORY_CAPTURE,2026-05-25T06:54:08+00:00,1228.0,39,default,attack,56455,46789,A,B,Factory: a -> B
default_vs_attack_20260525_111809_r2m2,LEAD_CHANGE,2026-05-25T06:58:18+00:00,1478.0,47,default,attack,62599,64772,B,B,B overtakes A (+2173)
default_vs_attack_20260525_111809_r2m2,LEAD_CHANGE,2026-05-25T06:59:52+00:00,1572.0,50,default,attack,66390,63883,A,A,A overtakes B (+2507)
default_vs_attack_20260525_111809_r2m2,FACTORY_CAPTURE,2026-05-25T06:59:52+00:00,1572.0,50,default,attack,66390,63883,A,A,Factory: b -> A
default_vs_attack_20260525_111809_r2m2,LEAD_CHANGE,2026-05-25T07:00:54+00:00,1634.0,52,default,attack,62525,66909,B,A,B overtakes A (+4384)
default_vs_attack_20260525_111809_r2m2,FACTORY_CAPTURE,2026-05-25T07:06:08+00:00,1948.0,62,default,attack,69981,92996,B,B,Factory: a -> B
default_vs_attack_20260525_111809_r2m2,FACTORY_CAPTURE,2026-05-25T07:12:23+00:00,2323.0,74,default,attack,73187,128602,B,A,Factory: b -> A
default_vs_attack_20260525_111809_r2m2,FACTORY_CAPTURE,2026-05-25T07:16:02+00:00,2542.0,81,default,attack,80373,132189,B,B,Factory: a -> B
default_vs_attack_20260525_111809_r2m2,FACTORY_CAPTURE,2026-05-25T07:21:45+00:00,2885.0,92,default,attack,92680,145866,B,A,Factory: b -> A
default_vs_attack_20260525_111809_r2m2,FACTORY_CAPTURE,2026-05-25T07:28:00+00:00,3260.0,104,default,attack,106244,166889,B,B,Factory: a -> B
default_vs_attack_20260525_111809_r2m2,MATCH_END,2026-05-25T07:33:39+00:00,3572.0,114,default,attack,118661,180031,B,B,winner=B +61370
default_vs_attack_20260525_111809_r3m1,MATCH_START,2026-05-25T07:37:17+00:00,0.0,0,default,attack,0,0,TIE,NEUTRAL,match started
default_vs_attack_20260525_111809_r3m1,LEAD_CHANGE,2026-05-25T07:41:26+00:00,249.0,8,default,attack,16280,0,A,NEUTRAL,A overtakes B (+16280)
default_vs_attack_20260525_111809_r3m1,FACTORY_CAPTURE,2026-05-25T07:54:26+00:00,1029.0,33,default,attack,36700,24928,A,A,Factory: neutral -> A
default_vs_attack_20260525_111809_r3m1,FACTORY_CAPTURE,2026-05-25T07:55:59+00:00,1122.0,36,default,attack,40566,31371,A,B,Factory: a -> B
default_vs_attack_20260525_111809_r3m1,LEAD_CHANGE,2026-05-25T07:58:04+00:00,1247.0,40,default,attack,39900,48978,B,B,B overtakes A (+9078)
default_vs_attack_20260525_111809_r3m1,FACTORY_CAPTURE,2026-05-25T08:00:40+00:00,1403.0,45,default,attack,40745,63466,B,A,Factory: b -> A
default_vs_attack_20260525_111809_r3m1,FACTORY_CAPTURE,2026-05-25T08:04:50+00:00,1653.0,53,default,attack,46829,84864,B,B,Factory: a -> B
default_vs_attack_20260525_111809_r3m1,FACTORY_CAPTURE,2026-05-25T08:09:01+00:00,1904.0,61,default,attack,47444,109288,B,A,Factory: b -> A
default_vs_attack_20260525_111809_r3m1,FACTORY_CAPTURE,2026-05-25T08:13:10+00:00,2153.0,69,default,attack,52679,129202,B,B,Factory: a -> B
default_vs_attack_20260525_111809_r3m1,FACTORY_CAPTURE,2026-05-25T08:18:54+00:00,2496.0,80,default,attack,55320,163540,B,A,Factory: b -> A
default_vs_attack_20260525_111809_r3m1,FACTORY_CAPTURE,2026-05-25T08:26:41+00:00,2964.0,95,default,attack,73529,183812,B,B,Factory: a -> B
default_vs_attack_20260525_111809_r3m1,FACTORY_CAPTURE,2026-05-25T08:34:29+00:00,3432.0,110,default,attack,94891,157626,B,A,Factory: b -> A
default_vs_attack_20260525_111809_r3m1,MATCH_END,2026-05-25T08:37:16+00:00,3593.0,115,default,attack,99673,174742,B,A,winner=B +75069
default_vs_attack_20260525_111809_r3m2,MATCH_START,2026-05-25T08:41:24+00:00,0.0,0,default,attack,0,0,TIE,NEUTRAL,match started
default_vs_attack_20260525_111809_r3m2,LEAD_CHANGE,2026-05-25T08:45:03+00:00,220.0,7,default,attack,3000,0,A,NEUTRAL,A overtakes B (+3000)
default_vs_attack_20260525_111809_r3m2,LEAD_CHANGE,2026-05-25T08:46:05+00:00,282.0,9,default,attack,10580,14370,B,NEUTRAL,B overtakes A (+3790)
default_vs_attack_20260525_111809_r3m2,LEAD_CHANGE,2026-05-25T08:52:51+00:00,688.0,22,default,attack,26298,25694,A,NEUTRAL,A overtakes B (+604)
default_vs_attack_20260525_111809_r3m2,LEAD_CHANGE,2026-05-25T08:53:22+00:00,719.0,23,default,attack,25786,26142,B,NEUTRAL,B overtakes A (+356)
default_vs_attack_20260525_111809_r3m2,FACTORY_CAPTURE,2026-05-25T08:56:29+00:00,906.0,29,default,attack,29493,33214,B,A,Factory: neutral -> A
default_vs_attack_20260525_111809_r3m2,FACTORY_CAPTURE,2026-05-25T08:57:00+00:00,937.0,30,default,attack,31557,35110,B,B,Factory: a -> B
default_vs_attack_20260525_111809_r3m2,FACTORY_CAPTURE,2026-05-25T09:08:28+00:00,1624.0,52,default,attack,61911,83172,B,A,Factory: b -> A
default_vs_attack_20260525_111809_r3m2,FACTORY_CAPTURE,2026-05-25T09:12:44+00:00,1880.0,60,default,attack,64211,92064,B,B,Factory: a -> B
default_vs_attack_20260525_111809_r3m2,FACTORY_CAPTURE,2026-05-25T09:17:30+00:00,2166.0,69,default,attack,84506,103795,B,A,Factory: b -> A
default_vs_attack_20260525_111809_r3m2,FACTORY_CAPTURE,2026-05-25T09:22:14+00:00,2451.0,78,default,attack,93530,120473,B,B,Factory: a -> B
default_vs_attack_20260525_111809_r3m2,FACTORY_CAPTURE,2026-05-25T09:28:03+00:00,2800.0,89,default,attack,100174,149494,B,A,Factory: b -> A
default_vs_attack_20260525_111809_r3m2,FACTORY_CAPTURE,2026-05-25T09:33:52+00:00,3149.0,100,default,attack,120615,142161,B,B,Factory: a -> B
default_vs_attack_20260525_111809_r3m2,FACTORY_CAPTURE,2026-05-25T09:39:40+00:00,3497.0,111,default,attack,128979,156328,B,A,Factory: b -> A
default_vs_attack_20260525_111809_r3m2,MATCH_END,2026-05-25T09:41:23+00:00,3592.0,114,default,attack,134553,166141,B,A,winner=B +31588
default_vs_attack_20260525_111809_r4m1,MATCH_START,2026-05-25T09:46:19+00:00,0.0,0,default,attack,0,0,TIE,NEUTRAL,match started
default_vs_attack_20260525_111809_r4m1,LEAD_CHANGE,2026-05-25T09:50:32+00:00,253.0,8,default,attack,12840,0,A,NEUTRAL,A overtakes B (+12840)
default_vs_attack_20260525_111809_r4m1,FACTORY_CAPTURE,2026-05-25T10:00:01+00:00,822.0,26,default,attack,42416,9465,A,A,Factory: neutral -> A
default_vs_attack_20260525_111809_r4m1,FACTORY_CAPTURE,2026-05-25T10:15:20+00:00,1741.0,55,default,attack,108886,38908,A,B,Factory: a -> B
default_vs_attack_20260525_111809_r4m1,FACTORY_CAPTURE,2026-05-25T10:19:33+00:00,1995.0,63,default,attack,119770,47006,A,A,Factory: neutral -> A
default_vs_attack_20260525_111809_r4m1,FACTORY_CAPTURE,2026-05-25T10:20:37+00:00,2058.0,65,default,attack,123370,57727,A,B,Factory: a -> B
default_vs_attack_20260525_111809_r4m1,FACTORY_CAPTURE,2026-05-25T10:24:52+00:00,2313.0,73,default,attack,122371,74909,A,A,Factory: b -> A
default_vs_attack_20260525_111809_r4m1,FACTORY_CAPTURE,2026-05-25T10:31:19+00:00,2700.0,85,default,attack,131434,90981,A,B,Factory: a -> B
default_vs_attack_20260525_111809_r4m1,FACTORY_CAPTURE,2026-05-25T10:36:07+00:00,2988.0,94,default,attack,145135,103833,A,A,Factory: b -> A
default_vs_attack_20260525_111809_r4m1,FACTORY_CAPTURE,2026-05-25T10:40:22+00:00,3243.0,102,default,attack,152225,109237,A,B,Factory: a -> B
default_vs_attack_20260525_111809_r4m1,MATCH_END,2026-05-25T10:46:18+00:00,3593.0,113,default,attack,161685,127762,A,B,winner=A +33923
default_vs_attack_20260525_111809_r4m2,MATCH_START,2026-05-25T10:51:56+00:00,0.0,0,default,attack,0,0,TIE,NEUTRAL,match started
default_vs_attack_20260525_111809_r4m2,LEAD_CHANGE,2026-05-25T10:55:38+00:00,223.0,7,default,attack,9240,0,A,NEUTRAL,A overtakes B (+9240)
default_vs_attack_20260525_111809_r4m2,FACTORY_CAPTURE,2026-05-25T11:05:07+00:00,792.0,25,default,attack,32655,29576,A,A,Factory: neutral -> A
default_vs_attack_20260525_111809_r4m2,LEAD_CHANGE,2026-05-25T11:06:10+00:00,855.0,27,default,attack,30489,32368,B,A,B overtakes A (+1879)
default_vs_attack_20260525_111809_r4m2,LEAD_CHANGE,2026-05-25T11:06:42+00:00,887.0,28,default,attack,32429,32365,A,A,A overtakes B (+64)
default_vs_attack_20260525_111809_r4m2,FACTORY_CAPTURE,2026-05-25T11:07:13+00:00,918.0,29,default,attack,33197,30496,A,B,Factory: a -> B
default_vs_attack_20260525_111809_r4m2,LEAD_CHANGE,2026-05-25T11:07:45+00:00,949.0,30,default,attack,33941,40919,B,B,B overtakes A (+6978)
default_vs_attack_20260525_111809_r4m2,FACTORY_CAPTURE,2026-05-25T11:15:37+00:00,1422.0,45,default,attack,44683,71558,B,A,Factory: b -> A
default_vs_attack_20260525_111809_r4m2,FACTORY_CAPTURE,2026-05-25T11:22:57+00:00,1861.0,59,default,attack,59699,88883,B,B,Factory: a -> B
default_vs_attack_20260525_111809_r4m2,FACTORY_CAPTURE,2026-05-25T11:27:42+00:00,2146.0,68,default,attack,74246,94315,B,A,Factory: b -> A
default_vs_attack_20260525_111809_r4m2,FACTORY_CAPTURE,2026-05-25T11:31:23+00:00,2368.0,75,default,attack,72976,107832,B,B,Factory: neutral -> B
default_vs_attack_20260525_111809_r4m2,FACTORY_CAPTURE,2026-05-25T11:35:05+00:00,2589.0,82,default,attack,82443,120426,B,A,Factory: b -> A
default_vs_attack_20260525_111809_r4m2,FACTORY_CAPTURE,2026-05-25T11:39:49+00:00,2874.0,91,default,attack,88421,124580,B,B,Factory: a -> B
default_vs_attack_20260525_111809_r4m2,FACTORY_CAPTURE,2026-05-25T11:48:47+00:00,3412.0,108,default,attack,100092,165926,B,A,Factory: b -> A
default_vs_attack_20260525_111809_r4m2,MATCH_END,2026-05-25T11:51:55+00:00,3570.0,113,default,attack,103791,176093,B,A,winner=B +72302
default_vs_attack_20260525_111809_r5m1,MATCH_START,2026-05-25T11:56:48+00:00,0.0,0,default,attack,0,0,TIE,NEUTRAL,match started
default_vs_attack_20260525_111809_r5m1,LEAD_CHANGE,2026-05-25T11:59:58+00:00,190.0,6,default,attack,3120,0,A,NEUTRAL,A overtakes B (+3120)
default_vs_attack_20260525_111809_r5m1,LEAD_CHANGE,2026-05-25T12:09:58+00:00,790.0,25,default,attack,28328,30156,B,A,B overtakes A (+1828)
default_vs_attack_20260525_111809_r5m1,FACTORY_CAPTURE,2026-05-25T12:09:58+00:00,790.0,25,default,attack,28328,30156,B,A,Factory: neutral -> A
default_vs_attack_20260525_111809_r5m1,FACTORY_CAPTURE,2026-05-25T12:11:33+00:00,884.0,28,default,attack,30943,34275,B,B,Factory: a -> B
default_vs_attack_20260525_111809_r5m1,FACTORY_CAPTURE,2026-05-25T12:19:26+00:00,1357.0,43,default,attack,37993,68401,B,A,Factory: b -> A
default_vs_attack_20260525_111809_r5m1,FACTORY_CAPTURE,2026-05-25T12:26:49+00:00,1801.0,57,default,attack,50333,106756,B,B,Factory: a -> B
default_vs_attack_20260525_111809_r5m1,FACTORY_CAPTURE,2026-05-25T12:31:34+00:00,2085.0,66,default,attack,59413,125771,B,A,Factory: b -> A
default_vs_attack_20260525_111809_r5m1,FACTORY_CAPTURE,2026-05-25T12:36:51+00:00,2402.0,76,default,attack,65994,139042,B,B,Factory: a -> B
default_vs_attack_20260525_111809_r5m1,FACTORY_CAPTURE,2026-05-25T12:40:32+00:00,2623.0,83,default,attack,73729,155724,B,A,Factory: b -> A
default_vs_attack_20260525_111809_r5m1,FACTORY_CAPTURE,2026-05-25T12:43:42+00:00,2814.0,89,default,attack,76897,169414,B,B,Factory: a -> B
default_vs_attack_20260525_111809_r5m1,FACTORY_CAPTURE,2026-05-25T12:47:56+00:00,3067.0,97,default,attack,83894,182691,B,A,Factory: b -> A
default_vs_attack_20260525_111809_r5m1,FACTORY_CAPTURE,2026-05-25T12:54:16+00:00,3447.0,109,default,attack,99276,181259,B,B,Factory: a -> B
default_vs_attack_20260525_111809_r5m1,MATCH_END,2026-05-25T12:56:48+00:00,3574.0,113,default,attack,104517,185665,B,B,winner=B +81148
default_vs_attack_20260525_111809_r5m2,MATCH_START,2026-05-25T13:02:22+00:00,0.0,0,default,attack,0,0,TIE,NEUTRAL,match started
default_vs_attack_20260525_111809_r5m2,LEAD_CHANGE,2026-05-25T13:06:37+00:00,255.0,8,default,attack,0,15580,B,NEUTRAL,B overtakes A (+15580)
default_vs_attack_20260525_111809_r5m2,FACTORY_CAPTURE,2026-05-25T13:16:06+00:00,825.0,26,default,attack,24017,35227,B,A,Factory: neutral -> A
default_vs_attack_20260525_111809_r5m2,LEAD_CHANGE,2026-05-25T13:18:43+00:00,982.0,31,default,attack,42009,41028,A,A,A overtakes B (+981)
default_vs_attack_20260525_111809_r5m2,FACTORY_CAPTURE,2026-05-25T13:22:54+00:00,1233.0,39,default,attack,56615,46207,A,B,Factory: a -> B
default_vs_attack_20260525_111809_r5m2,FACTORY_CAPTURE,2026-05-25T13:28:09+00:00,1548.0,49,default,attack,65641,59503,A,A,Factory: b -> A
default_vs_attack_20260525_111809_r5m2,FACTORY_CAPTURE,2026-05-25T13:31:17+00:00,1736.0,55,default,attack,68246,67722,A,B,Factory: a -> B
default_vs_attack_20260525_111809_r5m2,LEAD_CHANGE,2026-05-25T13:31:48+00:00,1767.0,56,default,attack,68984,70227,B,B,B overtakes A (+1243)
default_vs_attack_20260525_111809_r5m2,FACTORY_CAPTURE,2026-05-25T13:35:26+00:00,1985.0,63,default,attack,77353,77589,B,A,Factory: neutral -> A
default_vs_attack_20260525_111809_r5m2,LEAD_CHANGE,2026-05-25T13:35:58+00:00,2017.0,64,default,attack,78407,78099,A,A,A overtakes B (+308)
default_vs_attack_20260525_111809_r5m2,LEAD_CHANGE,2026-05-25T13:38:02+00:00,2141.0,68,default,attack,86670,87183,B,A,B overtakes A (+513)
default_vs_attack_20260525_111809_r5m2,LEAD_CHANGE,2026-05-25T13:38:34+00:00,2173.0,69,default,attack,89088,87741,A,A,A overtakes B (+1347)
default_vs_attack_20260525_111809_r5m2,FACTORY_CAPTURE,2026-05-25T13:39:05+00:00,2204.0,70,default,attack,91940,88299,A,B,Factory: a -> B
default_vs_attack_20260525_111809_r5m2,LEAD_CHANGE,2026-05-25T13:42:12+00:00,2391.0,76,default,attack,99367,99372,B,B,B overtakes A (+5)
default_vs_attack_20260525_111809_r5m2,FACTORY_CAPTURE,2026-05-25T13:45:23+00:00,2582.0,82,default,attack,95585,109553,B,A,Factory: b -> A
default_vs_attack_20260525_111809_r5m2,FACTORY_CAPTURE,2026-05-25T13:50:42+00:00,2900.0,92,default,attack,108294,124190,B,B,Factory: a -> B
default_vs_attack_20260525_111809_r5m2,FACTORY_CAPTURE,2026-05-25T14:01:50+00:00,3568.0,113,default,attack,129204,156647,B,A,Factory: b -> A
default_vs_attack_20260525_111809_r5m2,MATCH_END,2026-05-25T14:02:21+00:00,3568.0,113,default,attack,129204,156647,B,A,winner=B +27443
default_vs_defend_20260525_231414_r1m1,MATCH_START,2026-05-25T15:19:15+00:00,0.0,0,default,defend,0,0,TIE,NEUTRAL,match started
default_vs_defend_20260525_231414_r1m1,LEAD_CHANGE,2026-05-25T15:22:26+00:00,191.0,6,default,defend,0,3100,B,NEUTRAL,B overtakes A (+3100)
